P(topic 1),P(topic 2),P(topic 3)
0.07703682,0.84592754,0.07703559
0.10675825,0.7864623,0.106779456
0.0935308,0.81293756,0.09353163
0.053425506,0.89319986,0.05337461
0.08382313,0.8323557,0.08382114
0.08319651,0.8336072,0.08319623
0.077219956,0.84572566,0.07705443
0.09392205,0.81217724,0.093900725
0.10140067,0.7972367,0.101362675
0.0680487,0.86330533,0.06864598
0.095181085,0.80963683,0.0951821
0.09366595,0.81266963,0.0936644
0.102655865,0.79468757,0.10265657
0.08377138,0.8324566,0.083772
0.12223645,0.755528,0.12223549
0.062117457,0.8757532,0.06212926
0.08206602,0.835931,0.08200306
0.09894655,0.80247873,0.098574735
0.06062515,0.8788969,0.060477972
0.097588606,0.80482286,0.09758857
0.06540526,0.8692376,0.06535715
0.08377015,0.8339047,0.08232515
0.0984273,0.80294275,0.09862999
0.3857788,0.5180285,0.09619268
0.09969105,0.80061835,0.09969061
0.05740506,0.8852915,0.057303414
0.056460537,0.88714415,0.056395326
0.06384907,0.87229604,0.06385484
0.09545569,0.8090924,0.09545191
0.055276215,0.8887284,0.055995386
0.09538418,0.809234,0.095381804
0.09589456,0.8082402,0.09586525
0.08266979,0.8346593,0.08267089
0.09931066,0.8014421,0.099247284
0.093458615,0.8130802,0.09346121
0.09741554,0.805175,0.09740939
0.06784285,0.86431754,0.06783968
0.087388486,0.82524186,0.08736961
0.07429938,0.85141903,0.07428151
0.10357211,0.79288346,0.10354448
0.09330338,0.81324804,0.09344851
0.095326886,0.80934876,0.09532434
0.051223267,0.897587,0.051189758
0.11552355,0.7690312,0.115445256
0.08629424,0.82748866,0.086217105
0.08592902,0.82819927,0.085871726
0.12690404,0.7461921,0.12690388
0.09470261,0.8105963,0.09470112
0.0555939,0.8889565,0.05544961
0.08170169,0.8366161,0.08168224
0.09297434,0.81405145,0.09297423
0.09814583,0.8037241,0.098130085
0.08588352,0.82823175,0.085884675
0.050416786,0.8994348,0.050148476
0.10810709,0.78378844,0.10810448
0.1056718,0.7886535,0.1056747
0.074776,0.850413,0.07481093
0.06734976,0.86530286,0.06734744
0.07988942,0.84025115,0.07985939
0.051943187,0.8962283,0.051828533
0.096808,0.80638045,0.09681156
0.09352602,0.81294847,0.0935255
0.115720265,0.76860774,0.115672044
0.099870235,0.80025935,0.09987041
0.10555731,0.78896147,0.10548122
0.081054166,0.8380773,0.080868565
0.09892378,0.8021519,0.098924264
0.082436696,0.83512956,0.08243374
0.113854244,0.77229303,0.11385274
0.06674957,0.86650175,0.06674874
0.098555386,0.80288917,0.09855546
0.10824486,0.7835122,0.1082429
0.10625944,0.7874827,0.10625791
0.09809839,0.80329627,0.09860535
0.097698346,0.8046206,0.097681016
0.09105548,0.8178928,0.09105174
0.09183496,0.8163348,0.091830246
0.10053868,0.7989224,0.100538895
0.09909985,0.80179965,0.09910046
0.09165055,0.81670284,0.09164656
0.10500627,0.78998923,0.10500446
0.098137274,0.80372655,0.098136194
0.07191712,0.85345685,0.07462594
0.104890555,0.7902316,0.10487783
0.095450155,0.80910194,0.09544786
0.09944911,0.8011027,0.099448234
0.098438516,0.8031616,0.0983999
0.05111095,0.89791,0.050979104
0.09927482,0.8014541,0.09927104
0.4711502,0.40213612,0.1267137
0.09635893,0.8072847,0.096356355
0.0749956,0.8500081,0.07499627
0.0961649,0.8076822,0.09615286
0.07714255,0.84573054,0.07712684
0.08409284,0.8318307,0.0840765
0.07237057,0.8552918,0.07233762
0.089898266,0.8201947,0.08990697
0.08692118,0.826095,0.086983815
0.09738679,0.80522996,0.09738325
0.07731549,0.84537053,0.077313974
0.070948824,0.8580987,0.07095247
0.09120634,0.8175935,0.091200165
0.115464345,0.76906997,0.115465626
0.12449371,0.7510259,0.12448034
0.0938828,0.8123013,0.09381589
0.10581912,0.78836226,0.105818585
0.10921011,0.78157663,0.10921328
0.05676869,0.8858201,0.05741118
0.11335747,0.7732847,0.11335782
0.07301141,0.85398215,0.07300648
0.08091943,0.83823967,0.080840915
0.08313062,0.83373505,0.083134376
0.10568271,0.7886317,0.105685584
0.093194105,0.81375927,0.09304666
0.106023066,0.7879541,0.10602285
0.11942097,0.7611754,0.11940359
0.07396978,0.8521603,0.07386992
0.08388474,0.8322463,0.08386896
0.07961453,0.84077185,0.07961371
0.09603629,0.8079239,0.09603986
0.025859244,0.9503621,0.023778694
0.04716487,0.9056594,0.047175784
0.080710836,0.83876824,0.08052096
0.07478469,0.8504468,0.07476853
0.10758076,0.78484,0.107579224
0.05132066,0.8976556,0.051023692
0.36509955,0.519019,0.11588149
0.10633722,0.7873267,0.106336124
0.10183886,0.7963271,0.10183405
0.08329549,0.8334118,0.08329274
0.10635973,0.7872837,0.10635658
0.10702374,0.785949,0.107027255
0.059671007,0.87986326,0.060465693
0.09779833,0.8044068,0.09779482
0.068359405,0.8632734,0.068367116
0.048192207,0.9036162,0.048191603
0.09392647,0.81214243,0.09393107
0.104449086,0.79110056,0.10445036
0.09477872,0.81044257,0.09477873
0.10691566,0.78616834,0.10691596
0.45105517,0.43966734,0.109277494
0.0856608,0.8286772,0.085661985
0.094242014,0.81164587,0.09411213
0.06646764,0.86706805,0.06646428
0.052970286,0.89408743,0.05294231
0.094530925,0.8109706,0.09449848
0.11431998,0.7713605,0.11431951
0.08763382,0.8247378,0.087628305
0.09579414,0.8084483,0.0957575
0.10221719,0.7957076,0.10207518
0.11769064,0.76461697,0.1176924
0.10681818,0.786361,0.1068209
0.097225204,0.80555403,0.097220786
0.10256858,0.79486674,0.10256471
0.09511976,0.43194646,0.47293377
0.087560855,0.82488286,0.087556295
0.10602732,0.7879464,0.106026314
0.06779306,0.86441964,0.06778731
0.101614736,0.79677427,0.101610996
0.09272881,0.81454456,0.09272664
0.09043432,0.8191349,0.0904308
0.061792962,0.87642956,0.06177751
0.05317749,0.8936516,0.053170897
0.079120465,0.84179014,0.079089455
0.11397045,0.7720593,0.113970235
0.06837788,0.8631871,0.06843499
0.0908881,0.8182226,0.09088932
0.08663863,0.82672465,0.08663672
0.1062001,0.7876024,0.10619737
0.04977542,0.9012116,0.049012937
0.056591436,0.8868224,0.056586206
0.105153635,0.78969306,0.105153315
0.05488747,0.8902764,0.054836113
0.0824706,0.8350591,0.082470305
0.05724683,0.885603,0.057150163
0.060630307,0.8787369,0.060632765
0.0623231,0.87535304,0.062323812
0.091508865,0.8170389,0.09145225
0.097895145,0.8042868,0.097818084
0.09958741,0.8008246,0.09958805
0.022857709,0.95430106,0.022841264
0.05384036,0.89239734,0.053762246
0.09936671,0.80120826,0.09942502
0.0942421,0.81151724,0.09424064
0.0982537,0.8035813,0.098165005
0.06627237,0.86751103,0.06621654
0.12574595,0.74865526,0.12559874
0.10029049,0.79942334,0.10028625
0.09606277,0.34023649,0.56370074
0.108343415,0.78331894,0.1083377
0.08327692,0.83344656,0.083276525
0.07411056,0.60272574,0.3231637
0.08195879,0.83618087,0.08186031
0.10382705,0.7924611,0.103711784
0.11187652,0.7762451,0.11187838
0.05471612,0.8906954,0.0545885
0.088426724,0.8232477,0.08832558
0.11736023,0.76528794,0.11735181
0.112182796,0.77563447,0.112182714
0.099718414,0.8005716,0.09970997
0.11334996,0.773301,0.11334905
0.08693984,0.8261212,0.08693893
0.36610967,0.52421314,0.10967719
0.049790356,0.90044117,0.04976851
0.09815898,0.8037647,0.09807632
0.07182176,0.85647255,0.07170571
0.08765793,0.82469696,0.087645054
0.072053805,0.85589784,0.072048396
0.084785454,0.83042496,0.08478957
0.107638486,0.784748,0.107613556
0.08130035,0.83739364,0.08130606
0.029252702,0.9405366,0.030210698
0.091289006,0.8174215,0.09128948
0.09932036,0.8013641,0.0993155
0.070703074,0.85795814,0.07133881
0.07205675,0.85590595,0.07203737
0.14287129,0.7142548,0.14287388
0.10862011,0.7827638,0.10861613
0.076161094,0.84764314,0.0761958
0.30941033,0.586627,0.103962705
0.10445013,0.7911068,0.10444306
0.09840952,0.80318105,0.09840947
0.08652401,0.82695615,0.08651983
0.09570188,0.8085971,0.09570105
0.10099457,0.7980336,0.10097174
0.10462655,0.7907559,0.104617506
0.0836335,0.83281136,0.08355514
0.08359951,0.8328058,0.083594605
0.102056645,0.7958433,0.10210001
0.11157559,0.7768692,0.111555204
0.10735814,0.7852823,0.1073596
0.05210582,0.89579517,0.052098945
0.0744066,0.8519951,0.07359828
0.085536905,0.8289271,0.08553599
0.098922804,0.80215514,0.098922074
0.10215639,0.7956938,0.10214977
0.10215988,0.7956801,0.10215999
0.09390889,0.8121822,0.093908906
0.062967055,0.8740871,0.062945925
0.09759221,0.8048092,0.097598635
0.10647729,0.78704786,0.10647488
0.09451795,0.8109674,0.09451467
0.31125313,0.5860376,0.10270934
0.08000972,0.83998424,0.08000607
0.0672922,0.86553454,0.06717324
0.06441338,0.87113976,0.06444688
0.07754122,0.8449217,0.07753716
0.095019214,0.8099369,0.09504387
0.08722154,0.8255581,0.087220326
0.10005045,0.79990065,0.10004891
0.0996787,0.8006473,0.09967395
0.05893373,0.88248485,0.05858142
0.09697009,0.806065,0.09696485
0.09315331,0.81369454,0.09315212
0.09562683,0.80874646,0.09562669
0.08037347,0.8392535,0.08037299
0.09758074,0.80484307,0.09757616
0.06984573,0.8603092,0.069845155
0.09709637,0.8058105,0.09709315
0.12012192,0.7597668,0.12011129
0.09405429,0.811894,0.0940517
0.09934302,0.8013138,0.09934314
0.100392215,0.79837596,0.10123176
0.13513793,0.7297247,0.1351374
0.108046055,0.7839152,0.10803875
0.09284764,0.81430626,0.09284608
0.11606768,0.767874,0.11605834
0.06841544,0.86316806,0.0684165
0.09080007,0.8184009,0.090799026
0.0935224,0.812865,0.09361258
0.09890473,0.8021875,0.09890772
0.11213184,0.77572644,0.1121417
0.07952191,0.8409601,0.07951805
0.08052698,0.7340419,0.18543114
0.10329985,0.79358363,0.10311658
0.062660545,0.8746732,0.06266627
0.050822828,0.8958818,0.053295415
0.1178119,0.76438385,0.117804155
0.10029253,0.7994164,0.100291006
0.089647464,0.82070285,0.08964963
0.10184303,0.79647905,0.10167789
0.122289576,0.7554208,0.122289665
0.10658241,0.78683555,0.10658202
0.07200859,0.8559283,0.072063096
0.051740754,0.8965379,0.051721368
0.06028337,0.87944984,0.060266808
0.105882995,0.78823507,0.10588191
0.07493193,0.8501376,0.074930474
0.06493402,0.87014383,0.06492219
0.050987467,0.89804,0.050972562
0.081543006,0.8367281,0.081728846
0.06816285,0.86370957,0.06812753
0.11449905,0.7711003,0.11440073
0.09359612,0.8128224,0.09358147
0.09495561,0.8100884,0.094955966
0.3621917,0.5255024,0.112305865
0.09958327,0.80082047,0.09959632
0.051272236,0.8974954,0.051232398
0.075430155,0.84916097,0.075408906
0.093953,0.8120943,0.09395274
0.062615305,0.874747,0.06263773
0.105193056,0.7896192,0.105187744
0.10594931,0.7881018,0.1059489
0.10224312,0.79555655,0.10220028
0.10064589,0.79869926,0.10065483
0.10333695,0.7933263,0.103336714
0.07237372,0.8553126,0.07231367
0.048577834,0.9028583,0.04856388
0.07801834,0.84406966,0.07791205
0.06286382,0.87423307,0.06290315
0.093564115,0.8128723,0.093563594
0.08232764,0.8353448,0.08232759
0.09085737,0.81828797,0.0908547
0.13680333,0.7263952,0.13680154
0.092453465,0.8477111,0.059835445
0.08206732,0.83586234,0.08207035
0.10094919,0.7983448,0.10070607
0.10076441,0.79863805,0.100597605
0.10253574,0.7951199,0.10234445
0.06931723,0.86111844,0.06956439
0.109356076,0.7812921,0.10935189
0.06719352,0.8656142,0.06719234
0.087645315,0.8247075,0.087647185
0.07959938,0.84080577,0.07959491
0.051865812,0.89628726,0.051846955
0.09594748,0.80798495,0.096067496
0.10676913,0.7864625,0.106768295
0.08845724,0.82308376,0.088459074
0.085076615,0.8298476,0.085075766
0.10622364,0.7875531,0.10622326
0.06385663,0.87257814,0.06356519
0.109073974,0.7818943,0.109031625
0.08620661,0.8279272,0.08586626
0.054749098,0.8904867,0.054764207
0.051872097,0.8962666,0.051861357
0.0830695,0.83385795,0.08307254
0.030917177,0.9381515,0.030931383
0.08009422,0.83979696,0.08010892
0.13538045,0.72925615,0.13536344
0.09614626,0.80771434,0.09613944
0.078994244,0.84201133,0.07899444
0.080133475,0.8397607,0.08010584
0.07627388,0.74244136,0.18128479
0.055174936,0.8897156,0.055109467
0.077523395,0.84495866,0.07751801
0.101532236,0.7969367,0.101531096
0.0836113,0.83276814,0.0836206
0.11134106,0.7773126,0.1113464
0.079020225,0.84196913,0.07901062
0.091191776,0.8176181,0.0911902
0.098711304,0.8026359,0.09865284
0.07126637,0.8574352,0.071298465
0.10814402,0.78371423,0.108141765
0.10438607,0.7910729,0.10454108
0.08417646,0.8317339,0.084089644
0.09693555,0.80614597,0.09691848
0.093177885,0.81378615,0.093036
0.09898346,0.80203295,0.0989836
0.07833552,0.8434651,0.07819947
0.05681391,0.88969314,0.05349293
0.101576544,0.7968795,0.10154394
0.09348803,0.813026,0.09348599
0.07841372,0.8424414,0.07914489
0.0898507,0.82037175,0.08977764
0.05227578,0.37513375,0.5725905
0.08435446,0.8312928,0.08435272
0.38707006,0.49448806,0.118441895
0.07740633,0.84516287,0.077430844
0.10660675,0.78680456,0.10658868
0.10964076,0.78082806,0.1095312
0.08624973,0.82750505,0.08624524
0.052514073,0.89497983,0.05250613
0.080267236,0.8394674,0.0802654
0.099124864,0.8017523,0.09912278
0.1149781,0.7700442,0.114977635
0.082302324,0.8353792,0.08231855
0.051920317,0.89621246,0.05186726
0.08110965,0.83778936,0.08110102
0.09437645,0.8112402,0.09438336
0.087901555,0.8242005,0.08789797
0.07504393,0.84988767,0.07506844
0.091394536,0.81725127,0.0913542
0.09379231,0.8125372,0.0936705
0.100355305,0.79929036,0.10035436
0.05349195,0.8914165,0.05509161
0.095562845,0.8088707,0.09556647
0.086267255,0.8274699,0.086262904
0.089083776,0.82183313,0.089083016
0.09975,0.8004921,0.09975785
0.09465215,0.8107,0.09464781
0.08802696,0.82394874,0.088024266
0.05872403,0.8827705,0.05850552
0.081105344,0.837794,0.081100635
0.109730944,0.78054595,0.10972309
0.08795357,0.82411975,0.08792668
0.07696551,0.84609246,0.0769421
0.07782178,0.8443564,0.07782177
0.10261175,0.7947571,0.10263112
0.06744854,0.8651235,0.06742798
0.07935562,0.8412856,0.07935888
0.0994712,0.80106026,0.09946856
0.10188956,0.79622686,0.10188365
0.10512554,0.7897489,0.10512561
0.105366744,0.7892715,0.1053617
0.076992646,0.84600884,0.07699851
0.09326586,0.81346595,0.093268186
0.1265092,0.4278035,0.44568726
0.103048414,0.79390436,0.10304719
0.0901402,0.8197359,0.09012393
0.08193565,0.83612937,0.08193491
0.10043489,0.799131,0.10043411
0.05163089,0.89674973,0.05161942
0.10824209,0.78351915,0.10823873
0.093219034,0.813622,0.09315895
0.079895146,0.8401689,0.07993599
0.10475543,0.7904901,0.10475452
0.07039447,0.8592302,0.07037532
0.09584326,0.8083148,0.09584197
0.086869426,0.82626176,0.08686879
0.10612931,0.78765494,0.10621576
0.10297876,0.79404527,0.10297605
0.11282551,0.5154821,0.37169245
0.111583486,0.7768342,0.1115823
0.07807789,0.84384084,0.07808127
0.115953386,0.7680831,0.11596349
0.09369097,0.8126481,0.09366091
0.057613894,0.88477445,0.057611704
0.08725325,0.8254925,0.08725424
0.10514364,0.7897127,0.105143614
0.10248131,0.79503375,0.10248492
0.10060816,0.79878354,0.10060827
0.09934595,0.80130863,0.09934538
0.09106074,0.81787926,0.091060035
0.09501322,0.8099726,0.09501418
0.11470865,0.7705839,0.114707485
0.09894127,0.8021171,0.09894161
0.08985534,0.8202886,0.089856066
0.068514496,0.8629746,0.06851093
0.07879469,0.84231377,0.07889161
0.084434345,0.8311463,0.08441934
0.10707321,0.7858876,0.10703918
0.115032196,0.76993674,0.11503106
0.12749343,0.74500483,0.12750174
0.08014787,0.8397077,0.08014447
0.11219491,0.7756102,0.11219494
0.10789375,0.78421146,0.1078948
0.11801855,0.7639703,0.118011124
0.052771986,0.8945263,0.052701715
0.11790981,0.7641826,0.11790757
0.08465192,0.8306945,0.08465359
0.084709845,0.83058137,0.084708765
0.0864287,0.7044524,0.2091189
0.11769416,0.7645861,0.117719755
0.106118575,0.78777146,0.106109984
0.073076636,0.85384727,0.07307607
0.10642019,0.7871344,0.106445365
0.12666452,0.746672,0.12666349
0.101959966,0.7960546,0.10198539
0.06934744,0.8613061,0.06934645
0.08774546,0.8245148,0.08773971
0.0891061,0.8217866,0.08910735
0.10485013,0.79029876,0.10485112
0.08932684,0.82134616,0.08932698
0.10418452,0.7916184,0.10419706
0.091315515,0.8173704,0.09131404
0.09920718,0.8015865,0.09920636
0.054606996,0.8899979,0.055395175
0.11505589,0.7699009,0.11504313
0.10734019,0.78536224,0.107297555
0.09005119,0.81989783,0.09005097
0.09835496,0.8033002,0.09834486
0.09355165,0.81289953,0.093548775
0.079187,0.8416269,0.07918605
0.099088766,0.801956,0.09895525
0.047059666,0.90590507,0.047035277
0.094441466,0.81112516,0.09443335
0.10049338,0.79901713,0.10048954
0.105950184,0.7880988,0.10595107
0.10715038,0.7858209,0.10702875
0.110345304,0.77932906,0.11032567
0.10632203,0.7873603,0.106317624
0.08065797,0.83868766,0.080654375
0.08170318,0.8365942,0.08170264
0.09727634,0.8054809,0.09724275
0.08805012,0.8238961,0.08805383
0.08766093,0.82468,0.087659076
0.08745251,0.8250955,0.08745209
0.08758225,0.8248325,0.08758528
0.06550225,0.86897975,0.065518
0.099224955,0.80155295,0.09922213
0.1007361,0.7985257,0.100738205
0.11380414,0.77245355,0.113742314
0.09623219,0.80758536,0.096182406
0.09075592,0.8184909,0.09075316
0.09452903,0.8109434,0.09452753
0.10067051,0.79880285,0.10052665
0.10837938,0.7832463,0.10837434
0.10713663,0.7857277,0.10713568
0.08979974,0.82040185,0.089798376
0.062310062,0.875388,0.06230194
0.053972963,0.892111,0.053916015
0.09324532,0.81347495,0.093279704
0.052683342,0.894612,0.052704666
0.08019859,0.8396072,0.08019428
0.106677234,0.78665036,0.1066724
0.10147606,0.79705185,0.10147212
0.049021427,0.9019731,0.049005445
0.0826719,0.834657,0.08267102
0.098001875,0.8040039,0.0979942
0.066681005,0.86666095,0.0666581
0.08446114,0.8311733,0.084365554
0.11394945,0.77207357,0.113977
0.0928139,0.8156168,0.09156928
0.11761876,0.7647988,0.11758236
0.09784767,0.80431,0.09784233
0.07849038,0.8430394,0.07847027
0.105231956,0.7895451,0.1052229
0.04343551,0.91317075,0.0433937
0.084793426,0.83043283,0.08477376
0.09046664,0.819061,0.09047237
0.076805316,0.84639186,0.0768029
0.09593134,0.8081409,0.095927805
0.054493174,0.8910265,0.05448036
0.071513675,0.8570158,0.07147062
0.114137836,0.7717829,0.11407931
0.08171416,0.8365549,0.08173098
0.08160895,0.83678895,0.0816021
0.068173446,0.8636782,0.06814837
0.11486286,0.77027327,0.1148639
0.09072992,0.81855637,0.09071373
0.34290075,0.5480056,0.10909359
0.10793039,0.7841429,0.10792676
0.09458151,0.81083775,0.09458077
0.10361978,0.7927626,0.103617646
0.114366874,0.77127576,0.11435742
0.103480466,0.793025,0.10349449
0.09974229,0.80051726,0.09974036
0.051299322,0.8973918,0.05130886
0.07740764,0.8451979,0.07739444
0.3129837,0.5849948,0.102021545
0.05499035,0.88999915,0.055010516
0.106289685,0.7874208,0.106289566
0.08821358,0.82357496,0.08821144
0.091202185,0.81759757,0.09120027
0.116026446,0.7679531,0.116020486
0.09125393,0.81733805,0.091408014
0.09830232,0.8035401,0.09815754
0.09447143,0.81105465,0.094473965
0.101162866,0.79767853,0.1011586
0.08086872,0.83826226,0.08086897
0.083574265,0.8328569,0.08356887
0.07035561,0.85929096,0.07035339
0.06338433,0.8733596,0.063256115
0.1161602,0.7676798,0.116160035
0.07316251,0.85374284,0.073094584
0.052970566,0.8941026,0.05292687
0.091024354,0.81828314,0.09069255
0.09461812,0.81076294,0.094618924
0.057138726,0.8857908,0.05707047
0.093692996,0.81261456,0.09369246
0.10229391,0.79541117,0.102295
0.05493969,0.88979787,0.055262424
0.097765885,0.80446786,0.09776626
0.10662491,0.7867467,0.10662844
0.08646883,0.61633974,0.29719147
0.071817875,0.8563428,0.07183934
0.08619709,0.82753253,0.0862704
0.10198041,0.79603785,0.10198174
0.085858546,0.82826287,0.08587865
0.09770476,0.8045931,0.097702205
0.09477709,0.8104467,0.09477623
0.090754144,0.8184881,0.09075774
0.099616215,0.80076796,0.099615835
0.094692215,0.8106159,0.09469191
0.10362432,0.57685274,0.31952292
0.047214832,0.90547657,0.047308583
0.110789105,0.7784779,0.11073301
0.054582715,0.8908483,0.054568976
0.09327645,0.8135149,0.0932087
0.09202385,0.8159599,0.09201623
0.13226339,0.7354915,0.13224506
0.09932926,0.8013445,0.09932628
0.09930443,0.80138975,0.099305816
0.10105589,0.7979118,0.101032294
0.11545949,0.7690822,0.11545831
0.10789065,0.7842265,0.10788283
0.11981195,0.7604126,0.119775414
0.054753806,0.89061147,0.054634687
0.09067513,0.8186562,0.09066871
0.09050251,0.8190035,0.09049396
0.055059366,0.8898937,0.055046927
0.070810504,0.85848796,0.07070154
0.05524146,0.88952273,0.055235785
0.0981675,0.8036631,0.09816938
0.09286227,0.81440574,0.09273195
0.04950958,0.9009915,0.049498934
0.09991798,0.8001656,0.09991643
0.106001526,0.78800124,0.10599718
0.08978998,0.820421,0.089789025
0.08331152,0.83337945,0.08330904
0.12010523,0.75979596,0.12009882
0.124994606,0.7500116,0.12499374
0.09375447,0.81253237,0.09371316
0.07266123,0.8547914,0.07254731
0.059322882,0.88141376,0.05926338
0.09964337,0.80073315,0.099623546
0.036154885,0.9279852,0.035859846
0.086922154,0.82610357,0.086974286
0.09741545,0.8051791,0.09740541
0.1069041,0.7861967,0.10689928
0.09312379,0.81375843,0.09311774
0.09584794,0.8083072,0.09584491
0.05272088,0.89459705,0.052682057
0.09999692,0.80001134,0.099991776
0.11405153,0.77189755,0.11405097
0.080305345,0.83939195,0.0803028
0.10619646,0.78763133,0.10617221
0.114922374,0.77015185,0.11492566
0.06955987,0.8608976,0.06954253
0.11620004,0.76760054,0.11619941
0.103871286,0.79227203,0.103856646
0.09979465,0.80040985,0.09979553
0.05193612,0.89616424,0.05189964
0.101501696,0.79700434,0.101493955
0.07721532,0.8456645,0.07712025
0.06635129,0.8672917,0.06635704
0.08496674,0.83008724,0.08494601
0.09493998,0.81012034,0.09493973
0.09159606,0.8168353,0.09156864
0.08161765,0.8367622,0.08162015
0.10432225,0.79135734,0.104320474
0.094878554,0.717596,0.18752542
0.1195855,0.76082903,0.11958549
0.10834156,0.7833203,0.10833819
0.056617927,0.88679767,0.056584403
0.08991981,0.820159,0.089921206
0.059595626,0.8808426,0.059561744
0.0820096,0.83608174,0.08190864
0.098755315,0.802491,0.09875364
0.39105302,0.49593258,0.11301436
0.08535883,0.8624987,0.052142438
0.086739,0.8265235,0.086737484
0.09077762,0.81848747,0.090734914
0.06467066,0.8706681,0.06466129
0.13151933,0.73710895,0.13137178
0.10350391,0.7930043,0.10349178
0.082388215,0.83522356,0.082388245
0.09409849,0.81180364,0.094097875
0.09551525,0.80897135,0.095513426
0.083906926,0.832197,0.0838961
0.08440895,0.8312396,0.08435148
0.27535653,0.62304765,0.101595856
0.08210627,0.8357843,0.082109414
0.09585541,0.80829966,0.0958449
0.096430264,0.8071616,0.0964081
0.11348495,0.77303046,0.11348462
0.08453344,0.82993954,0.08552699
0.0865842,0.8268618,0.08655404
0.12732011,0.74535155,0.12732834
0.095819354,0.80839515,0.09578553
0.084354535,0.83129907,0.08434646
0.09253586,0.81494147,0.0925227
0.09911279,0.80177504,0.09911218
0.104593664,0.7908131,0.1045933
0.11784009,0.76430035,0.11785957
0.09104679,0.8178886,0.09106462
0.08678948,0.82642764,0.08678294
0.10596323,0.7880776,0.10595918
0.091052584,0.8178973,0.09105007
0.06216671,0.8756762,0.062157027
0.08548655,0.82902676,0.08548674
0.08279644,0.83440876,0.082794726
0.09512296,0.8097546,0.095122434
0.11795528,0.7640906,0.11795411
0.074869305,0.85026217,0.074868545
0.09661881,0.80686986,0.09651134
0.09773862,0.8045302,0.097731166
0.100300096,0.79940027,0.10029959
0.08351978,0.8329565,0.083523706
0.086803496,0.8264226,0.08677391
0.091882974,0.8162374,0.09187966
0.08140265,0.83721024,0.0813871
0.07359991,0.85280186,0.073598124
0.05165252,0.8182549,0.13009256
0.11205872,0.7758841,0.112057164
0.0744077,0.85119087,0.07440137
0.10026111,0.7994805,0.10025834
0.07856857,0.8429159,0.07851556
0.069955684,0.860099,0.06994536
0.021506904,0.93339074,0.045102295
0.08382279,0.8323568,0.083820395
0.10054574,0.7991003,0.10035393
0.08379135,0.83241284,0.0837958
0.10176505,0.7964697,0.10176528
0.36705762,0.51569027,0.11725214
0.083512425,0.8329849,0.083502665
0.08936235,0.82127,0.089367665
0.08361443,0.8327714,0.08361417
0.09533588,0.8092617,0.09540243
0.078864366,0.84245884,0.078676775
0.09525685,0.8094819,0.09526121
0.06589826,0.86822027,0.06588148
0.10396845,0.79209554,0.10393594
0.07726217,0.8454632,0.07727453
0.106218584,0.7875635,0.106217876
0.07676843,0.8464658,0.0767657
0.10778324,0.7844391,0.107777685
0.09184433,0.8163127,0.09184302
0.1125902,0.77426404,0.113145754
0.0846133,0.83077747,0.08460925
0.0731541,0.8537156,0.07313029
0.05315357,0.89371294,0.0531335
0.10036993,0.7992684,0.10036167
0.1141302,0.77173996,0.11412988
0.11093206,0.7782011,0.1108668
0.09524329,0.80951434,0.09524234
0.049611114,0.900794,0.04959482
0.10780867,0.7843834,0.10780793
0.057621226,0.88378,0.0585988
0.11104551,0.77793735,0.11101716
0.0966163,0.80677223,0.096611485
0.10308167,0.79376084,0.10315749
0.0671666,0.85468715,0.07814621
0.098043084,0.80391157,0.09804538
0.06607395,0.8678841,0.06604191
0.091325864,0.81735605,0.091318026
0.30898163,0.5846043,0.10641407
0.087417185,0.8251667,0.08741612
0.051220164,0.89756113,0.051218685
0.055895716,0.8882284,0.055875883
0.08694824,0.8261066,0.08694515
0.085025534,0.82992107,0.08505338
0.095851555,0.8083049,0.09584354
0.083202295,0.8336117,0.08318599
0.077585734,0.8448384,0.07757579
0.060064323,0.87987113,0.060064513
0.095419735,0.8091618,0.09541852
0.08931226,0.82137537,0.0893124
0.10805398,0.78389657,0.10804947
0.10577996,0.78842,0.10580004
0.07570935,0.8485849,0.07570574
0.057998206,0.8840496,0.057952162
0.07576071,0.84848106,0.07575818
0.10606545,0.7878471,0.10608745
0.09551204,0.8089821,0.09550587
0.07367008,0.85266346,0.073666446
0.07986384,0.8404057,0.079730466
0.07023811,0.8595288,0.07023306
0.052843455,0.8943737,0.052782807
0.058325354,0.88349426,0.058180384
0.063892886,0.872225,0.06388221
0.052971944,0.89406335,0.052964672
0.065232106,0.8694747,0.06529321
0.09007376,0.8198985,0.09002777
0.11115088,0.77770704,0.11114204
0.12534387,0.43144664,0.44320953
0.05339766,0.89324933,0.05335299
0.076072976,0.84783924,0.07608773
0.09702634,0.8059461,0.09702755
0.07898045,0.84197605,0.07904351
0.1156651,0.7686706,0.11566424
0.08602969,0.82794124,0.08602905
0.0991118,0.8017727,0.09911549
0.071750715,0.8565586,0.07169069
0.09614463,0.8077146,0.09614079
0.107192,0.7856161,0.107191876
0.104413934,0.79117113,0.10441488
0.051986795,0.89604396,0.05196917
0.118906654,0.76225775,0.11883556
0.05181775,0.89640987,0.05177246
0.09742805,0.8051462,0.097425714
0.08963521,0.8208326,0.08953221
0.097803794,0.8043929,0.09780338
0.09558056,0.8088427,0.095576756
0.0709559,0.7792872,0.14975685
0.09685525,0.80628514,0.096859574
0.115909524,0.76818806,0.115902424
0.099661484,0.8007272,0.09961133
0.08903656,0.82192767,0.08903581
